"country_name,Customer,Energy_Classificatory,Year,Energy_Consumption"
"Cyprus,Industrial,Other Renewable Energy,2019,0"
"Cyprus,Industrial,Other Renewable Energy,2020,0"
"Cyprus,Industrial,Other Renewable Energy,2021,0"
"Cyprus,Industrial,Other Renewable Energy,2022,0"
"Cyprus,Industrial,Other Renewable Energy,2023,0"
"Latvia,Industrial,Other Renewable Energy,2004,NA"
"Latvia,Industrial,Other Renewable Energy,2005,NA"
"Latvia,Industrial,Other Renewable Energy,2006,NA"
"Latvia,Industrial,Other Renewable Energy,2007,NA"
"Latvia,Industrial,Other Renewable Energy,2008,NA"
"Latvia,Industrial,Other Renewable Energy,2009,NA"
"Latvia,Industrial,Other Renewable Energy,2010,NA"
"Latvia,Industrial,Other Renewable Energy,2011,NA"
"Latvia,Industrial,Other Renewable Energy,2012,NA"
"Latvia,Industrial,Other Renewable Energy,2013,NA"
"Latvia,Industrial,Other Renewable Energy,2014,NA"
"Latvia,Industrial,Other Renewable Energy,2015,NA"
"Latvia,Industrial,Other Renewable Energy,2016,NA"
"Latvia,Industrial,Other Renewable Energy,2017,NA"
"Latvia,Industrial,Other Renewable Energy,2018,NA"
"Latvia,Industrial,Other Renewable Energy,2019,0"
"Latvia,Industrial,Other Renewable Energy,2020,0"
"Latvia,Industrial,Other Renewable Energy,2021,0"
"Latvia,Industrial,Other Renewable Energy,2022,0"
"Latvia,Industrial,Other Renewable Energy,2023,0"
"Lithuania,Industrial,Other Renewable Energy,2004,NA"
"Lithuania,Industrial,Other Renewable Energy,2005,NA"
"Lithuania,Industrial,Other Renewable Energy,2006,NA"
"Lithuania,Industrial,Other Renewable Energy,2007,NA"
"Lithuania,Industrial,Other Renewable Energy,2008,NA"
"Lithuania,Industrial,Other Renewable Energy,2009,NA"
"Lithuania,Industrial,Other Renewable Energy,2010,NA"
"Lithuania,Industrial,Other Renewable Energy,2011,NA"
"Lithuania,Industrial,Other Renewable Energy,2012,0"
"Lithuania,Industrial,Other Renewable Energy,2013,0"
"Lithuania,Industrial,Other Renewable Energy,2014,0"
"Lithuania,Industrial,Other Renewable Energy,2015,0"
"Lithuania,Industrial,Other Renewable Energy,2016,0"
"Lithuania,Industrial,Other Renewable Energy,2017,0"
"Lithuania,Industrial,Other Renewable Energy,2018,0"
"Lithuania,Industrial,Other Renewable Energy,2019,0"
"Lithuania,Industrial,Other Renewable Energy,2020,0"
"Lithuania,Industrial,Other Renewable Energy,2021,0"
"Lithuania,Industrial,Other Renewable Energy,2022,0"
"Lithuania,Industrial,Other Renewable Energy,2023,0"
"Luxembourg,Industrial,Other Renewable Energy,2004,NA"
"Luxembourg,Industrial,Other Renewable Energy,2005,NA"
"Luxembourg,Industrial,Other Renewable Energy,2006,NA"
"Luxembourg,Industrial,Other Renewable Energy,2007,NA"
"Luxembourg,Industrial,Other Renewable Energy,2008,NA"
"Luxembourg,Industrial,Other Renewable Energy,2009,NA"
"Luxembourg,Industrial,Other Renewable Energy,2010,NA"
"Luxembourg,Industrial,Other Renewable Energy,2011,NA"
"Luxembourg,Industrial,Other Renewable Energy,2012,NA"
"Luxembourg,Industrial,Other Renewable Energy,2013,NA"
"Luxembourg,Industrial,Other Renewable Energy,2014,NA"
"Luxembourg,Industrial,Other Renewable Energy,2015,NA"
"Luxembourg,Industrial,Other Renewable Energy,2016,NA"
"Luxembourg,Industrial,Other Renewable Energy,2017,NA"
"Luxembourg,Industrial,Other Renewable Energy,2018,NA"
"Luxembourg,Industrial,Other Renewable Energy,2019,NA"
"Luxembourg,Industrial,Other Renewable Energy,2020,NA"
"Luxembourg,Industrial,Other Renewable Energy,2021,0"
"Luxembourg,Industrial,Other Renewable Energy,2022,0"
"Luxembourg,Industrial,Other Renewable Energy,2023,0"
"Hungary,Industrial,Other Renewable Energy,2004,NA"
"Hungary,Industrial,Other Renewable Energy,2005,NA"
"Hungary,Industrial,Other Renewable Energy,2006,NA"
"Hungary,Industrial,Other Renewable Energy,2007,NA"
"Hungary,Industrial,Other Renewable Energy,2008,NA"
"Hungary,Industrial,Other Renewable Energy,2009,NA"
"Hungary,Industrial,Other Renewable Energy,2010,NA"
"Hungary,Industrial,Other Renewable Energy,2011,NA"
"Hungary,Industrial,Other Renewable Energy,2012,NA"
"Hungary,Industrial,Other Renewable Energy,2013,NA"
"Hungary,Industrial,Other Renewable Energy,2014,NA"
"Hungary,Industrial,Other Renewable Energy,2015,NA"
"Hungary,Industrial,Other Renewable Energy,2016,NA"
"Hungary,Industrial,Other Renewable Energy,2017,NA"
"Hungary,Industrial,Other Renewable Energy,2018,NA"
"Hungary,Industrial,Other Renewable Energy,2019,NA"
"Hungary,Industrial,Other Renewable Energy,2020,NA"
"Hungary,Industrial,Other Renewable Energy,2021,0"
"Hungary,Industrial,Other Renewable Energy,2022,0"
"Hungary,Industrial,Other Renewable Energy,2023,0"
"Malta,Industrial,Other Renewable Energy,2004,NA"
"Malta,Industrial,Other Renewable Energy,2005,NA"
"Malta,Industrial,Other Renewable Energy,2006,NA"
"Malta,Industrial,Other Renewable Energy,2007,NA"
"Malta,Industrial,Other Renewable Energy,2008,NA"
"Malta,Industrial,Other Renewable Energy,2009,NA"
"Malta,Industrial,Other Renewable Energy,2010,NA"
"Malta,Industrial,Other Renewable Energy,2011,NA"
"Malta,Industrial,Other Renewable Energy,2012,NA"
"Malta,Industrial,Other Renewable Energy,2013,NA"
"Malta,Industrial,Other Renewable Energy,2014,NA"
"Malta,Industrial,Other Renewable Energy,2015,NA"
"Malta,Industrial,Other Renewable Energy,2016,NA"
"Malta,Industrial,Other Renewable Energy,2017,NA"
"Malta,Industrial,Other Renewable Energy,2018,NA"
"Malta,Industrial,Other Renewable Energy,2019,NA"
"Malta,Industrial,Other Renewable Energy,2020,NA"
"Malta,Industrial,Other Renewable Energy,2021,0.019"
"Malta,Industrial,Other Renewable Energy,2022,0.018"
"Malta,Industrial,Other Renewable Energy,2023,0.01"
"Netherlands,Industrial,Other Renewable Energy,2004,NA"
"Netherlands,Industrial,Other Renewable Energy,2005,NA"
"Netherlands,Industrial,Other Renewable Energy,2006,NA"
"Netherlands,Industrial,Other Renewable Energy,2007,NA"
"Netherlands,Industrial,Other Renewable Energy,2008,NA"
"Netherlands,Industrial,Other Renewable Energy,2009,NA"
"Netherlands,Industrial,Other Renewable Energy,2010,NA"
"Netherlands,Industrial,Other Renewable Energy,2011,NA"
"Netherlands,Industrial,Other Renewable Energy,2012,NA"
"Netherlands,Industrial,Other Renewable Energy,2013,NA"
"Netherlands,Industrial,Other Renewable Energy,2014,NA"
"Netherlands,Industrial,Other Renewable Energy,2015,0"
"Netherlands,Industrial,Other Renewable Energy,2016,0"
"Netherlands,Industrial,Other Renewable Energy,2017,0"
"Netherlands,Industrial,Other Renewable Energy,2018,0"
"Netherlands,Industrial,Other Renewable Energy,2019,0"
"Netherlands,Industrial,Other Renewable Energy,2020,0"
"Netherlands,Industrial,Other Renewable Energy,2021,0"
"Netherlands,Industrial,Other Renewable Energy,2022,0"
"Netherlands,Industrial,Other Renewable Energy,2023,0"
"Austria,Industrial,Other Renewable Energy,2004,NA"
"Austria,Industrial,Other Renewable Energy,2005,NA"
"Austria,Industrial,Other Renewable Energy,2006,NA"
"Austria,Industrial,Other Renewable Energy,2007,NA"
"Austria,Industrial,Other Renewable Energy,2008,NA"
"Austria,Industrial,Other Renewable Energy,2009,NA"
"Austria,Industrial,Other Renewable Energy,2010,NA"
"Austria,Industrial,Other Renewable Energy,2011,NA"
"Austria,Industrial,Other Renewable Energy,2012,NA"
"Austria,Industrial,Other Renewable Energy,2013,NA"
"Austria,Industrial,Other Renewable Energy,2014,NA"
"Austria,Industrial,Other Renewable Energy,2015,NA"
"Austria,Industrial,Other Renewable Energy,2016,NA"
"Austria,Industrial,Other Renewable Energy,2017,0"
"Austria,Industrial,Other Renewable Energy,2018,0"
"Austria,Industrial,Other Renewable Energy,2019,0"
"Austria,Industrial,Other Renewable Energy,2020,0"
"Austria,Industrial,Other Renewable Energy,2021,0"
"Austria,Industrial,Other Renewable Energy,2022,0"
"Austria,Industrial,Other Renewable Energy,2023,225.625"
"Poland,Industrial,Other Renewable Energy,2004,NA"
"Poland,Industrial,Other Renewable Energy,2005,NA"
"Poland,Industrial,Other Renewable Energy,2006,NA"
"Poland,Industrial,Other Renewable Energy,2007,NA"
"Poland,Industrial,Other Renewable Energy,2008,NA"
"Poland,Industrial,Other Renewable Energy,2009,NA"
"Poland,Industrial,Other Renewable Energy,2010,NA"
"Poland,Industrial,Other Renewable Energy,2011,NA"
"Poland,Industrial,Other Renewable Energy,2012,NA"
"Poland,Industrial,Other Renewable Energy,2013,NA"
"Poland,Industrial,Other Renewable Energy,2014,NA"
"Poland,Industrial,Other Renewable Energy,2015,NA"
"Poland,Industrial,Other Renewable Energy,2016,NA"
"Poland,Industrial,Other Renewable Energy,2017,NA"
"Poland,Industrial,Other Renewable Energy,2018,NA"
"Poland,Industrial,Other Renewable Energy,2019,NA"
"Poland,Industrial,Other Renewable Energy,2020,NA"
"Poland,Industrial,Other Renewable Energy,2021,0"
"Poland,Industrial,Other Renewable Energy,2022,0"
"Poland,Industrial,Other Renewable Energy,2023,0"
"Portugal,Industrial,Other Renewable Energy,2004,NA"
"Portugal,Industrial,Other Renewable Energy,2005,NA"
"Portugal,Industrial,Other Renewable Energy,2006,NA"
"Portugal,Industrial,Other Renewable Energy,2007,NA"
"Portugal,Industrial,Other Renewable Energy,2008,NA"
"Portugal,Industrial,Other Renewable Energy,2009,NA"
"Portugal,Industrial,Other Renewable Energy,2010,NA"
"Portugal,Industrial,Other Renewable Energy,2011,NA"
"Portugal,Industrial,Other Renewable Energy,2012,NA"
"Portugal,Industrial,Other Renewable Energy,2013,NA"
"Portugal,Industrial,Other Renewable Energy,2014,NA"
"Portugal,Industrial,Other Renewable Energy,2015,NA"
"Portugal,Industrial,Other Renewable Energy,2016,NA"
"Portugal,Industrial,Other Renewable Energy,2017,NA"
"Portugal,Industrial,Other Renewable Energy,2018,NA"
"Portugal,Industrial,Other Renewable Energy,2019,NA"
"Portugal,Industrial,Other Renewable Energy,2020,NA"
"Portugal,Industrial,Other Renewable Energy,2021,0"
"Portugal,Industrial,Other Renewable Energy,2022,0"
"Portugal,Industrial,Other Renewable Energy,2023,0.085"
"Romania,Industrial,Other Renewable Energy,2004,NA"
"Romania,Industrial,Other Renewable Energy,2005,NA"
"Romania,Industrial,Other Renewable Energy,2006,NA"
"Romania,Industrial,Other Renewable Energy,2007,NA"
"Romania,Industrial,Other Renewable Energy,2008,NA"
"Romania,Industrial,Other Renewable Energy,2009,NA"
"Romania,Industrial,Other Renewable Energy,2010,NA"
"Romania,Industrial,Other Renewable Energy,2011,NA"
"Romania,Industrial,Other Renewable Energy,2012,NA"
"Romania,Industrial,Other Renewable Energy,2013,NA"
"Romania,Industrial,Other Renewable Energy,2014,NA"
"Romania,Industrial,Other Renewable Energy,2015,NA"
"Romania,Industrial,Other Renewable Energy,2016,NA"
"Romania,Industrial,Other Renewable Energy,2017,NA"
"Romania,Industrial,Other Renewable Energy,2018,NA"
"Romania,Industrial,Other Renewable Energy,2019,NA"
"Romania,Industrial,Other Renewable Energy,2020,NA"
"Romania,Industrial,Other Renewable Energy,2021,NA"
"Romania,Industrial,Other Renewable Energy,2022,0"
"Romania,Industrial,Other Renewable Energy,2023,0"
"Slovenia,Industrial,Other Renewable Energy,2004,NA"
"Slovenia,Industrial,Other Renewable Energy,2005,NA"
"Slovenia,Industrial,Other Renewable Energy,2006,NA"
"Slovenia,Industrial,Other Renewable Energy,2007,NA"
"Slovenia,Industrial,Other Renewable Energy,2008,NA"
"Slovenia,Industrial,Other Renewable Energy,2009,NA"
"Slovenia,Industrial,Other Renewable Energy,2010,NA"
"Slovenia,Industrial,Other Renewable Energy,2011,NA"
"Slovenia,Industrial,Other Renewable Energy,2012,NA"
"Slovenia,Industrial,Other Renewable Energy,2013,NA"
"Slovenia,Industrial,Other Renewable Energy,2014,NA"
"Slovenia,Industrial,Other Renewable Energy,2015,NA"
"Slovenia,Industrial,Other Renewable Energy,2016,NA"
"Slovenia,Industrial,Other Renewable Energy,2017,NA"
"Slovenia,Industrial,Other Renewable Energy,2018,0"
"Slovenia,Industrial,Other Renewable Energy,2019,0"
"Slovenia,Industrial,Other Renewable Energy,2020,0"
"Slovenia,Industrial,Other Renewable Energy,2021,0"
"Slovenia,Industrial,Other Renewable Energy,2022,0"
"Slovenia,Industrial,Other Renewable Energy,2023,9.47"
"Slovakia,Industrial,Other Renewable Energy,2004,NA"
"Slovakia,Industrial,Other Renewable Energy,2005,NA"
"Slovakia,Industrial,Other Renewable Energy,2006,NA"
"Slovakia,Industrial,Other Renewable Energy,2007,NA"
"Slovakia,Industrial,Other Renewable Energy,2008,NA"
"Slovakia,Industrial,Other Renewable Energy,2009,NA"
"Slovakia,Industrial,Other Renewable Energy,2010,NA"
"Slovakia,Industrial,Other Renewable Energy,2011,NA"
"Slovakia,Industrial,Other Renewable Energy,2012,NA"
"Slovakia,Industrial,Other Renewable Energy,2013,NA"
"Slovakia,Industrial,Other Renewable Energy,2014,NA"
"Slovakia,Industrial,Other Renewable Energy,2015,NA"
"Slovakia,Industrial,Other Renewable Energy,2016,NA"
"Slovakia,Industrial,Other Renewable Energy,2017,NA"
"Slovakia,Industrial,Other Renewable Energy,2018,NA"
"Slovakia,Industrial,Other Renewable Energy,2019,0"
"Slovakia,Industrial,Other Renewable Energy,2020,0"
"Slovakia,Industrial,Other Renewable Energy,2021,0"
"Slovakia,Industrial,Other Renewable Energy,2022,39"
"Slovakia,Industrial,Other Renewable Energy,2023,74"
"Finland,Industrial,Other Renewable Energy,2004,NA"
"Finland,Industrial,Other Renewable Energy,2005,NA"
"Finland,Industrial,Other Renewable Energy,2006,NA"
"Finland,Industrial,Other Renewable Energy,2007,NA"
"Finland,Industrial,Other Renewable Energy,2008,NA"
"Finland,Industrial,Other Renewable Energy,2009,NA"
"Finland,Industrial,Other Renewable Energy,2010,NA"
"Finland,Industrial,Other Renewable Energy,2011,NA"
"Finland,Industrial,Other Renewable Energy,2012,NA"
"Finland,Industrial,Other Renewable Energy,2013,NA"
"Finland,Industrial,Other Renewable Energy,2014,NA"
"Finland,Industrial,Other Renewable Energy,2015,NA"
"Finland,Industrial,Other Renewable Energy,2016,NA"
"Finland,Industrial,Other Renewable Energy,2017,NA"
"Finland,Industrial,Other Renewable Energy,2018,NA"
"Finland,Industrial,Other Renewable Energy,2019,NA"
"Finland,Industrial,Other Renewable Energy,2020,0"
"Finland,Industrial,Other Renewable Energy,2021,0"
"Finland,Industrial,Other Renewable Energy,2022,0"
"Finland,Industrial,Other Renewable Energy,2023,60.173"
"Sweden,Industrial,Other Renewable Energy,2004,NA"
"Sweden,Industrial,Other Renewable Energy,2005,NA"
"Sweden,Industrial,Other Renewable Energy,2006,NA"
"Sweden,Industrial,Other Renewable Energy,2007,NA"
"Sweden,Industrial,Other Renewable Energy,2008,NA"
"Sweden,Industrial,Other Renewable Energy,2009,NA"
"Sweden,Industrial,Other Renewable Energy,2010,0"
"Sweden,Industrial,Other Renewable Energy,2011,0"
"Sweden,Industrial,Other Renewable Energy,2012,0"
"Sweden,Industrial,Other Renewable Energy,2013,0"
"Sweden,Industrial,Other Renewable Energy,2014,0"
"Sweden,Industrial,Other Renewable Energy,2015,0"
"Sweden,Industrial,Other Renewable Energy,2016,0"
"Sweden,Industrial,Other Renewable Energy,2017,0"
"Sweden,Industrial,Other Renewable Energy,2018,0"
"Sweden,Industrial,Other Renewable Energy,2019,0"
"Sweden,Industrial,Other Renewable Energy,2020,0"
"Sweden,Industrial,Other Renewable Energy,2021,0"
"Sweden,Industrial,Other Renewable Energy,2022,0"
"Sweden,Industrial,Other Renewable Energy,2023,0"
"Liechtenstein,Industrial,Other Renewable Energy,2004,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2005,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2006,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2007,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2008,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2009,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2010,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2011,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2012,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2013,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2014,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2015,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2016,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2017,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2018,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2019,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2020,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2021,NA"
"Liechtenstein,Industrial,Other Renewable Energy,2022,0"
"Liechtenstein,Industrial,Other Renewable Energy,2023,0"
"Norway,Industrial,Other Renewable Energy,2004,0"
"Norway,Industrial,Other Renewable Energy,2005,0"
"Norway,Industrial,Other Renewable Energy,2006,0"
"Norway,Industrial,Other Renewable Energy,2007,0"
"Norway,Industrial,Other Renewable Energy,2008,0"
"Norway,Industrial,Other Renewable Energy,2009,0"
"Norway,Industrial,Other Renewable Energy,2010,0"
"Norway,Industrial,Other Renewable Energy,2011,0"
"Norway,Industrial,Other Renewable Energy,2012,0"
"Norway,Industrial,Other Renewable Energy,2013,0"
"Norway,Industrial,Other Renewable Energy,2014,0"
"Norway,Industrial,Other Renewable Energy,2015,0"
"Norway,Industrial,Other Renewable Energy,2016,0"
"Norway,Industrial,Other Renewable Energy,2017,0"
"Norway,Industrial,Other Renewable Energy,2018,0"
"Norway,Industrial,Other Renewable Energy,2019,0"
"Norway,Industrial,Other Renewable Energy,2020,0"
"Norway,Industrial,Other Renewable Energy,2021,0"
"Norway,Industrial,Other Renewable Energy,2022,0"
"Norway,Industrial,Other Renewable Energy,2023,0"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2004,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2005,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2006,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2007,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2008,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2009,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2010,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2011,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2012,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2013,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2014,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2015,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2016,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2017,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2018,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2019,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2020,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2021,NA"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2022,0"
"Bosnia and Herzegovina,Industrial,Other Renewable Energy,2023,0"
"Montenegro,Industrial,Other Renewable Energy,2004,NA"
"Montenegro,Industrial,Other Renewable Energy,2005,NA"
"Montenegro,Industrial,Other Renewable Energy,2006,NA"
"Montenegro,Industrial,Other Renewable Energy,2007,NA"
"Montenegro,Industrial,Other Renewable Energy,2008,NA"
"Montenegro,Industrial,Other Renewable Energy,2009,NA"
"Montenegro,Industrial,Other Renewable Energy,2010,NA"
"Montenegro,Industrial,Other Renewable Energy,2011,NA"
"Montenegro,Industrial,Other Renewable Energy,2012,NA"
"Montenegro,Industrial,Other Renewable Energy,2013,NA"
"Montenegro,Industrial,Other Renewable Energy,2014,NA"
"Montenegro,Industrial,Other Renewable Energy,2015,NA"
"Montenegro,Industrial,Other Renewable Energy,2016,NA"
"Montenegro,Industrial,Other Renewable Energy,2017,NA"
"Montenegro,Industrial,Other Renewable Energy,2018,NA"
"Montenegro,Industrial,Other Renewable Energy,2019,NA"
"Montenegro,Industrial,Other Renewable Energy,2020,NA"
"Montenegro,Industrial,Other Renewable Energy,2021,NA"
"Montenegro,Industrial,Other Renewable Energy,2022,0"
"Montenegro,Industrial,Other Renewable Energy,2023,0"
"Moldova,Industrial,Other Renewable Energy,2004,NA"
"Moldova,Industrial,Other Renewable Energy,2005,NA"
"Moldova,Industrial,Other Renewable Energy,2006,NA"
"Moldova,Industrial,Other Renewable Energy,2007,NA"
"Moldova,Industrial,Other Renewable Energy,2008,NA"
"Moldova,Industrial,Other Renewable Energy,2009,NA"
"Moldova,Industrial,Other Renewable Energy,2010,NA"
"Moldova,Industrial,Other Renewable Energy,2011,NA"
"Moldova,Industrial,Other Renewable Energy,2012,NA"
"Moldova,Industrial,Other Renewable Energy,2013,NA"
"Moldova,Industrial,Other Renewable Energy,2014,NA"
"Moldova,Industrial,Other Renewable Energy,2015,NA"
"Moldova,Industrial,Other Renewable Energy,2016,NA"
"Moldova,Industrial,Other Renewable Energy,2017,NA"
"Moldova,Industrial,Other Renewable Energy,2018,NA"
"Moldova,Industrial,Other Renewable Energy,2019,NA"
"Moldova,Industrial,Other Renewable Energy,2020,NA"
"Moldova,Industrial,Other Renewable Energy,2021,NA"
"Moldova,Industrial,Other Renewable Energy,2022,0"
"Moldova,Industrial,Other Renewable Energy,2023,0.3"
"North Macedonia,Industrial,Other Renewable Energy,2004,NA"
"North Macedonia,Industrial,Other Renewable Energy,2005,NA"
"North Macedonia,Industrial,Other Renewable Energy,2006,NA"
"North Macedonia,Industrial,Other Renewable Energy,2007,NA"
"North Macedonia,Industrial,Other Renewable Energy,2008,NA"
"North Macedonia,Industrial,Other Renewable Energy,2009,NA"
"North Macedonia,Industrial,Other Renewable Energy,2010,NA"
"North Macedonia,Industrial,Other Renewable Energy,2011,0"
"North Macedonia,Industrial,Other Renewable Energy,2012,0"
"North Macedonia,Industrial,Other Renewable Energy,2013,0"
"North Macedonia,Industrial,Other Renewable Energy,2014,0"
"North Macedonia,Industrial,Other Renewable Energy,2015,0"
"North Macedonia,Industrial,Other Renewable Energy,2016,0"
"North Macedonia,Industrial,Other Renewable Energy,2017,0"
"North Macedonia,Industrial,Other Renewable Energy,2018,0"
"North Macedonia,Industrial,Other Renewable Energy,2019,0"
"North Macedonia,Industrial,Other Renewable Energy,2020,0"
"North Macedonia,Industrial,Other Renewable Energy,2021,0"
"North Macedonia,Industrial,Other Renewable Energy,2022,0"
"North Macedonia,Industrial,Other Renewable Energy,2023,0"
"Georgia,Industrial,Other Renewable Energy,2004,NA"
"Georgia,Industrial,Other Renewable Energy,2005,NA"
"Georgia,Industrial,Other Renewable Energy,2006,NA"
"Georgia,Industrial,Other Renewable Energy,2007,NA"
"Georgia,Industrial,Other Renewable Energy,2008,NA"
"Georgia,Industrial,Other Renewable Energy,2009,NA"
"Georgia,Industrial,Other Renewable Energy,2010,NA"
"Georgia,Industrial,Other Renewable Energy,2011,NA"
"Georgia,Industrial,Other Renewable Energy,2012,NA"
"Georgia,Industrial,Other Renewable Energy,2013,NA"
"Georgia,Industrial,Other Renewable Energy,2014,NA"
"Georgia,Industrial,Other Renewable Energy,2015,NA"
"Georgia,Industrial,Other Renewable Energy,2016,NA"
"Georgia,Industrial,Other Renewable Energy,2017,NA"
"Georgia,Industrial,Other Renewable Energy,2018,NA"
"Georgia,Industrial,Other Renewable Energy,2019,NA"
"Georgia,Industrial,Other Renewable Energy,2020,NA"
"Georgia,Industrial,Other Renewable Energy,2021,NA"
"Georgia,Industrial,Other Renewable Energy,2022,0"
"Georgia,Industrial,Other Renewable Energy,2023,0"
"Albania,Industrial,Other Renewable Energy,2004,NA"
"Albania,Industrial,Other Renewable Energy,2005,NA"
"Albania,Industrial,Other Renewable Energy,2006,NA"
"Albania,Industrial,Other Renewable Energy,2007,NA"
"Albania,Industrial,Other Renewable Energy,2008,NA"
"Albania,Industrial,Other Renewable Energy,2009,NA"
"Albania,Industrial,Other Renewable Energy,2010,NA"
"Albania,Industrial,Other Renewable Energy,2011,NA"
"Albania,Industrial,Other Renewable Energy,2012,NA"
"Albania,Industrial,Other Renewable Energy,2013,NA"
"Albania,Industrial,Other Renewable Energy,2014,NA"
"Albania,Industrial,Other Renewable Energy,2015,NA"
"Albania,Industrial,Other Renewable Energy,2016,NA"
"Albania,Industrial,Other Renewable Energy,2017,NA"
"Albania,Industrial,Other Renewable Energy,2018,NA"
"Albania,Industrial,Other Renewable Energy,2019,NA"
"Albania,Industrial,Other Renewable Energy,2020,NA"
"Albania,Industrial,Other Renewable Energy,2021,NA"
"Albania,Industrial,Other Renewable Energy,2022,0"
"Albania,Industrial,Other Renewable Energy,2023,0"
"Serbia,Industrial,Other Renewable Energy,2004,NA"
"Serbia,Industrial,Other Renewable Energy,2005,NA"
"Serbia,Industrial,Other Renewable Energy,2006,NA"
"Serbia,Industrial,Other Renewable Energy,2007,NA"
"Serbia,Industrial,Other Renewable Energy,2008,NA"
"Serbia,Industrial,Other Renewable Energy,2009,NA"
"Serbia,Industrial,Other Renewable Energy,2010,NA"
"Serbia,Industrial,Other Renewable Energy,2011,NA"
"Serbia,Industrial,Other Renewable Energy,2012,NA"
"Serbia,Industrial,Other Renewable Energy,2013,NA"
"Serbia,Industrial,Other Renewable Energy,2014,0"
"Serbia,Industrial,Other Renewable Energy,2015,0"
"Serbia,Industrial,Other Renewable Energy,2016,0"
"Serbia,Industrial,Other Renewable Energy,2017,0"
"Serbia,Industrial,Other Renewable Energy,2018,0"
"Serbia,Industrial,Other Renewable Energy,2019,0"
"Serbia,Industrial,Other Renewable Energy,2020,0"
"Serbia,Industrial,Other Renewable Energy,2021,0"
"Serbia,Industrial,Other Renewable Energy,2022,0"
"Serbia,Industrial,Other Renewable Energy,2023,0"
"Türkiye,Industrial,Other Renewable Energy,2004,NA"
"Türkiye,Industrial,Other Renewable Energy,2005,NA"
"Türkiye,Industrial,Other Renewable Energy,2006,NA"
"Türkiye,Industrial,Other Renewable Energy,2007,NA"
"Türkiye,Industrial,Other Renewable Energy,2008,NA"
"Türkiye,Industrial,Other Renewable Energy,2009,NA"
"Türkiye,Industrial,Other Renewable Energy,2010,NA"
"Türkiye,Industrial,Other Renewable Energy,2011,NA"
"Türkiye,Industrial,Other Renewable Energy,2012,NA"
"Türkiye,Industrial,Other Renewable Energy,2013,NA"
"Türkiye,Industrial,Other Renewable Energy,2014,NA"
"Türkiye,Industrial,Other Renewable Energy,2015,NA"
"Türkiye,Industrial,Other Renewable Energy,2016,NA"
"Türkiye,Industrial,Other Renewable Energy,2017,NA"
"Türkiye,Industrial,Other Renewable Energy,2018,NA"
"Türkiye,Industrial,Other Renewable Energy,2019,NA"
"Türkiye,Industrial,Other Renewable Energy,2020,NA"
"Türkiye,Industrial,Other Renewable Energy,2021,NA"
"Türkiye,Industrial,Other Renewable Energy,2022,27.736"
"Türkiye,Industrial,Other Renewable Energy,2023,76.952"
"Kosovo*,Industrial,Other Renewable Energy,2004,NA"
"Kosovo*,Industrial,Other Renewable Energy,2005,NA"
"Kosovo*,Industrial,Other Renewable Energy,2006,NA"
"Kosovo*,Industrial,Other Renewable Energy,2007,NA"
"Kosovo*,Industrial,Other Renewable Energy,2008,NA"
"Kosovo*,Industrial,Other Renewable Energy,2009,NA"
"Kosovo*,Industrial,Other Renewable Energy,2010,NA"
